instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_group
16464,2012-11-23,Winter,2012,Nov,17,No,Fri,Yes,Mist/Cloudy,0.48,0.4697,0.39,0.0896,117,183,300,Evening Peak
16465,2012-11-23,Winter,2012,Nov,18,No,Fri,Yes,Mist/Cloudy,0.46,0.4545,0.44,0.0,50,158,208,Evening Peak
16466,2012-11-23,Winter,2012,Nov,19,No,Fri,Yes,Mist/Cloudy,0.46,0.4545,0.47,0.1642,33,121,154,Evening Peak
16467,2012-11-23,Winter,2012,Nov,20,No,Fri,Yes,Clear,0.46,0.4545,0.41,0.0896,42,100,142,Off Hours
16468,2012-11-23,Winter,2012,Nov,21,No,Fri,Yes,Clear,0.46,0.4545,0.47,0.2537,23,75,98,Off Hours
16469,2012-11-23,Winter,2012,Nov,22,No,Fri,Yes,Clear,0.44,0.4394,0.33,0.5224,16,63,79,Off Hours
16470,2012-11-23,Winter,2012,Nov,23,No,Fri,Yes,Clear,0.42,0.4242,0.38,0.4478,20,47,67,Off Hours
16471,2012-11-24,Winter,2012,Nov,0,No,Sat,No,Clear,0.4,0.4091,0.37,0.4179,9,33,42,Off Hours
16472,2012-11-24,Winter,2012,Nov,1,No,Sat,No,Clear,0.34,0.2879,0.42,0.4925,1,19,20,Off Hours
16473,2012-11-24,Winter,2012,Nov,2,No,Sat,No,Clear,0.32,0.2727,0.39,0.6119,10,22,32,Off Hours
16474,2012-11-24,Winter,2012,Nov,3,No,Sat,No,Clear,0.28,0.2576,0.41,0.3582,6,5,11,Off Hours
16475,2012-11-24,Winter,2012,Nov,4,No,Sat,No,Clear,0.26,0.2121,0.41,0.4478,1,2,3,Off Hours
16476,2012-11-24,Winter,2012,Nov,5,No,Sat,No,Clear,0.26,0.2273,0.41,0.3284,1,2,3,Off Hours
16477,2012-11-24,Winter,2012,Nov,6,No,Sat,No,Clear,0.24,0.2121,0.44,0.2836,1,9,10,Morning Peak
16478,2012-11-24,Winter,2012,Nov,7,No,Sat,No,Mist/Cloudy,0.26,0.2273,0.41,0.3284,4,21,25,Morning Peak
16479,2012-11-24,Winter,2012,Nov,8,No,Sat,No,Mist/Cloudy,0.26,0.2121,0.44,0.4627,7,55,62,Morning Peak
16480,2012-11-24,Winter,2012,Nov,9,No,Sat,No,Mist/Cloudy,0.26,0.2121,0.41,0.4478,26,96,122,Morning Peak
16481,2012-11-24,Winter,2012,Nov,10,No,Sat,No,Mist/Cloudy,0.26,0.2273,0.44,0.2985,46,96,142,Afternoon
16482,2012-11-24,Winter,2012,Nov,11,No,Sat,No,Mist/Cloudy,0.28,0.2576,0.41,0.2985,55,131,186,Afternoon
16483,2012-11-24,Winter,2012,Nov,12,No,Sat,No,Mist/Cloudy,0.3,0.2576,0.36,0.6119,53,146,199,Afternoon
16484,2012-11-24,Winter,2012,Nov,13,No,Sat,No,Clear,0.32,0.303,0.36,0.3284,64,161,225,Afternoon
16485,2012-11-24,Winter,2012,Nov,14,No,Sat,No,Clear,0.32,0.2879,0.33,0.4627,58,149,207,Afternoon
16486,2012-11-24,Winter,2012,Nov,15,No,Sat,No,Clear,0.3,0.2727,0.36,0.4627,59,139,198,Afternoon
16487,2012-11-24,Winter,2012,Nov,16,No,Sat,No,Clear,0.28,0.2424,0.38,0.4478,43,127,170,Evening Peak
16488,2012-11-24,Winter,2012,Nov,17,No,Sat,No,Clear,0.26,0.2273,0.41,0.3881,29,97,126,Evening Peak
16489,2012-11-24,Winter,2012,Nov,18,No,Sat,No,Clear,0.26,0.2273,0.38,0.3881,22,123,145,Evening Peak
16490,2012-11-24,Winter,2012,Nov,19,No,Sat,No,Clear,0.26,0.2424,0.41,0.2537,9,74,83,Evening Peak
16491,2012-11-24,Winter,2012,Nov,20,No,Sat,No,Clear,0.24,0.2121,0.44,0.2836,3,55,58,Off Hours
16492,2012-11-24,Winter,2012,Nov,21,No,Sat,No,Clear,0.24,0.2273,0.44,0.194,9,66,75,Off Hours
16493,2012-11-24,Winter,2012,Nov,22,No,Sat,No,Clear,0.24,0.2273,0.44,0.2537,7,69,76,Off Hours
16494,2012-11-24,Winter,2012,Nov,23,No,Sat,No,Clear,0.24,0.2273,0.44,0.194,9,48,57,Off Hours
16495,2012-11-25,Winter,2012,Nov,0,No,Sun,No,Clear,0.22,0.2121,0.47,0.2537,3,31,34,Off Hours
16496,2012-11-25,Winter,2012,Nov,1,No,Sun,No,Clear,0.22,0.2273,0.44,0.194,4,32,36,Off Hours
16497,2012-11-25,Winter,2012,Nov,2,No,Sun,No,Clear,0.22,0.197,0.44,0.3582,1,27,28,Off Hours
16498,2012-11-25,Winter,2012,Nov,3,No,Sun,No,Clear,0.22,0.2727,0.44,0.0,0,8,8,Off Hours
16499,2012-11-25,Winter,2012,Nov,4,No,Sun,No,Clear,0.22,0.2727,0.44,0.0,1,1,2,Off Hours
16500,2012-11-25,Winter,2012,Nov,5,No,Sun,No,Mist/Cloudy,0.22,0.2273,0.47,0.1642,0,3,3,Off Hours
16501,2012-11-25,Winter,2012,Nov,6,No,Sun,No,Mist/Cloudy,0.22,0.2424,0.47,0.1045,1,10,11,Morning Peak
16502,2012-11-25,Winter,2012,Nov,7,No,Sun,No,Mist/Cloudy,0.22,0.2424,0.51,0.1045,2,19,21,Morning Peak
16503,2012-11-25,Winter,2012,Nov,8,No,Sun,No,Mist/Cloudy,0.22,0.2273,0.51,0.194,2,32,34,Morning Peak
16504,2012-11-25,Winter,2012,Nov,9,No,Sun,No,Mist/Cloudy,0.24,0.2273,0.48,0.2239,13,83,96,Morning Peak
16505,2012-11-25,Winter,2012,Nov,10,No,Sun,No,Clear,0.24,0.2273,0.48,0.2537,15,124,139,Afternoon
16506,2012-11-25,Winter,2012,Nov,11,No,Sun,No,Mist/Cloudy,0.26,0.2576,0.41,0.2239,49,155,204,Afternoon
16507,2012-11-25,Winter,2012,Nov,12,No,Sun,No,Mist/Cloudy,0.26,0.2576,0.41,0.2239,37,165,202,Afternoon
16508,2012-11-25,Winter,2012,Nov,13,No,Sun,No,Mist/Cloudy,0.26,0.2576,0.41,0.1642,37,158,195,Afternoon
16509,2012-11-25,Winter,2012,Nov,14,No,Sun,No,Mist/Cloudy,0.3,0.2879,0.42,0.2537,33,170,203,Afternoon
16510,2012-11-25,Winter,2012,Nov,15,No,Sun,No,Clear,0.3,0.2879,0.42,0.2537,36,209,245,Afternoon
16511,2012-11-25,Winter,2012,Nov,16,No,Sun,No,Clear,0.3,0.2879,0.39,0.2239,25,203,228,Evening Peak
16512,2012-11-25,Winter,2012,Nov,17,No,Sun,No,Clear,0.28,0.2727,0.41,0.1642,11,170,181,Evening Peak
16513,2012-11-25,Winter,2012,Nov,18,No,Sun,No,Clear,0.26,0.2576,0.44,0.1642,9,132,141,Evening Peak
16514,2012-11-25,Winter,2012,Nov,19,No,Sun,No,Clear,0.26,0.303,0.41,0.0,13,114,127,Evening Peak
16515,2012-11-25,Winter,2012,Nov,20,No,Sun,No,Clear,0.24,0.2879,0.6,0.0,9,110,119,Off Hours
16516,2012-11-25,Winter,2012,Nov,21,No,Sun,No,Clear,0.26,0.303,0.48,0.0,4,60,64,Off Hours
16517,2012-11-25,Winter,2012,Nov,22,No,Sun,No,Clear,0.24,0.2879,0.6,0.0,3,59,62,Off Hours
16518,2012-11-25,Winter,2012,Nov,23,No,Sun,No,Clear,0.22,0.2576,0.69,0.0896,1,40,41,Off Hours
16519,2012-11-26,Winter,2012,Nov,0,No,Mon,Yes,Clear,0.22,0.2727,0.69,0.0,4,19,23,Off Hours
16520,2012-11-26,Winter,2012,Nov,1,No,Mon,Yes,Clear,0.2,0.2576,0.69,0.0,1,9,10,Off Hours
16521,2012-11-26,Winter,2012,Nov,2,No,Mon,Yes,Clear,0.2,0.2576,0.69,0.0,0,5,5,Off Hours
16522,2012-11-26,Winter,2012,Nov,3,No,Mon,Yes,Clear,0.2,0.2576,0.69,0.0,1,4,5,Off Hours
16523,2012-11-26,Winter,2012,Nov,4,No,Mon,Yes,Clear,0.22,0.2727,0.69,0.0,0,10,10,Off Hours
16524,2012-11-26,Winter,2012,Nov,5,No,Mon,Yes,Clear,0.22,0.2273,0.69,0.1642,0,41,41,Off Hours
16525,2012-11-26,Winter,2012,Nov,6,No,Mon,Yes,Clear,0.22,0.2727,0.69,0.0,1,123,124,Morning Peak
16526,2012-11-26,Winter,2012,Nov,7,No,Mon,Yes,Clear,0.24,0.2879,0.65,0.0,2,363,365,Morning Peak
16527,2012-11-26,Winter,2012,Nov,8,No,Mon,Yes,Clear,0.24,0.2879,0.65,0.0,9,629,638,Morning Peak
16528,2012-11-26,Winter,2012,Nov,9,No,Mon,Yes,Clear,0.28,0.303,0.56,0.0896,10,276,286,Morning Peak
16529,2012-11-26,Winter,2012,Nov,10,No,Mon,Yes,Clear,0.32,0.3485,0.49,0.0,20,127,147,Afternoon
16530,2012-11-26,Winter,2012,Nov,11,No,Mon,Yes,Clear,0.4,0.4091,0.37,0.2985,18,112,130,Afternoon
16531,2012-11-26,Winter,2012,Nov,12,No,Mon,Yes,Clear,0.42,0.4242,0.35,0.1045,22,188,210,Afternoon
16532,2012-11-26,Winter,2012,Nov,13,No,Mon,Yes,Clear,0.42,0.4242,0.35,0.1045,20,197,217,Afternoon
16533,2012-11-26,Winter,2012,Nov,14,No,Mon,Yes,Clear,0.42,0.4242,0.35,0.0,51,177,228,Afternoon
16534,2012-11-26,Winter,2012,Nov,15,No,Mon,Yes,Clear,0.42,0.4242,0.35,0.0896,49,181,230,Afternoon
16535,2012-11-26,Winter,2012,Nov,16,No,Mon,Yes,Clear,0.44,0.4394,0.3,0.0,49,297,346,Evening Peak
16536,2012-11-26,Winter,2012,Nov,17,No,Mon,Yes,Clear,0.42,0.4242,0.32,0.0,13,540,553,Evening Peak
16537,2012-11-26,Winter,2012,Nov,18,No,Mon,Yes,Clear,0.36,0.3485,0.5,0.1642,19,502,521,Evening Peak
16538,2012-11-26,Winter,2012,Nov,19,No,Mon,Yes,Clear,0.34,0.3636,0.53,0.0,16,355,371,Evening Peak
16539,2012-11-26,Winter,2012,Nov,20,No,Mon,Yes,Clear,0.34,0.3636,0.49,0.0,12,265,277,Off Hours
16540,2012-11-26,Winter,2012,Nov,21,No,Mon,Yes,Clear,0.34,0.3636,0.49,0.0,9,172,181,Off Hours
16541,2012-11-26,Winter,2012,Nov,22,No,Mon,Yes,Clear,0.32,0.3485,0.61,0.0,3,101,104,Off Hours
16542,2012-11-26,Winter,2012,Nov,23,No,Mon,Yes,Mist/Cloudy,0.32,0.3333,0.66,0.1045,8,57,65,Off Hours
16543,2012-11-27,Winter,2012,Nov,0,No,Tue,Yes,Mist/Cloudy,0.32,0.3333,0.66,0.0896,2,24,26,Off Hours
16544,2012-11-27,Winter,2012,Nov,1,No,Tue,Yes,Mist/Cloudy,0.32,0.3333,0.7,0.1343,0,6,6,Off Hours
16545,2012-11-27,Winter,2012,Nov,2,No,Tue,Yes,Mist/Cloudy,0.32,0.3182,0.7,0.1642,0,5,5,Off Hours
16546,2012-11-27,Winter,2012,Nov,3,No,Tue,Yes,Light Rain/Snow,0.32,0.3333,0.7,0.1343,1,3,4,Off Hours
16547,2012-11-27,Winter,2012,Nov,4,No,Tue,Yes,Light Rain/Snow,0.3,0.2879,0.81,0.194,0,5,5,Off Hours
16548,2012-11-27,Winter,2012,Nov,5,No,Tue,Yes,Mist/Cloudy,0.3,0.2879,0.81,0.2239,0,31,31,Off Hours
16549,2012-11-27,Winter,2012,Nov,6,No,Tue,Yes,Mist/Cloudy,0.3,0.303,0.81,0.1642,3,97,100,Morning Peak
16550,2012-11-27,Winter,2012,Nov,7,No,Tue,Yes,Light Rain/Snow,0.3,0.303,0.81,0.1343,4,289,293,Morning Peak
16551,2012-11-27,Winter,2012,Nov,8,No,Tue,Yes,Light Rain/Snow,0.32,0.3182,0.81,0.1642,6,494,500,Morning Peak
16552,2012-11-27,Winter,2012,Nov,9,No,Tue,Yes,Mist/Cloudy,0.32,0.3333,0.81,0.1343,11,257,268,Morning Peak
16553,2012-11-27,Winter,2012,Nov,10,No,Tue,Yes,Light Rain/Snow,0.32,0.3182,0.81,0.194,5,52,57,Afternoon
16554,2012-11-27,Winter,2012,Nov,11,No,Tue,Yes,Light Rain/Snow,0.3,0.2727,0.87,0.2985,6,59,65,Afternoon
16555,2012-11-27,Winter,2012,Nov,12,No,Tue,Yes,Light Rain/Snow,0.28,0.2576,0.87,0.3881,6,70,76,Afternoon
16556,2012-11-27,Winter,2012,Nov,13,No,Tue,Yes,Light Rain/Snow,0.28,0.2727,0.87,0.2537,4,73,77,Afternoon
16557,2012-11-27,Winter,2012,Nov,14,No,Tue,Yes,Light Rain/Snow,0.28,0.2576,0.87,0.3582,8,86,94,Afternoon
16558,2012-11-27,Winter,2012,Nov,15,No,Tue,Yes,Mist/Cloudy,0.3,0.2727,0.75,0.2985,9,146,155,Afternoon
16559,2012-11-27,Winter,2012,Nov,16,No,Tue,Yes,Mist/Cloudy,0.3,0.2727,0.75,0.2985,5,252,257,Evening Peak
16560,2012-11-27,Winter,2012,Nov,17,No,Tue,Yes,Mist/Cloudy,0.3,0.2727,0.75,0.3881,13,514,527,Evening Peak
16561,2012-11-27,Winter,2012,Nov,18,No,Tue,Yes,Clear,0.26,0.2273,0.81,0.3582,13,469,482,Evening Peak
16562,2012-11-27,Winter,2012,Nov,19,No,Tue,Yes,Clear,0.26,0.2576,0.73,0.2985,12,338,350,Evening Peak
16563,2012-11-27,Winter,2012,Nov,20,No,Tue,Yes,Clear,0.26,0.2273,0.75,0.3284,4,228,232,Off Hours
16564,2012-11-27,Winter,2012,Nov,21,No,Tue,Yes,Clear,0.24,0.2121,0.81,0.2836,6,179,185,Off Hours
16565,2012-11-27,Winter,2012,Nov,22,No,Tue,Yes,Clear,0.24,0.2424,0.81,0.1642,2,95,97,Off Hours
16566,2012-11-27,Winter,2012,Nov,23,No,Tue,Yes,Mist/Cloudy,0.26,0.2424,0.81,0.2537,3,64,67,Off Hours
16567,2012-11-28,Winter,2012,Nov,0,No,Wed,Yes,Mist/Cloudy,0.26,0.2424,0.75,0.2537,1,22,23,Off Hours
16568,2012-11-28,Winter,2012,Nov,1,No,Wed,Yes,Mist/Cloudy,0.26,0.2576,0.75,0.2239,0,12,12,Off Hours
16569,2012-11-28,Winter,2012,Nov,2,No,Wed,Yes,Mist/Cloudy,0.26,0.2576,0.75,0.2239,0,1,1,Off Hours
16570,2012-11-28,Winter,2012,Nov,3,No,Wed,Yes,Mist/Cloudy,0.26,0.2576,0.7,0.2239,0,3,3,Off Hours
16571,2012-11-28,Winter,2012,Nov,4,No,Wed,Yes,Mist/Cloudy,0.26,0.2576,0.7,0.194,0,4,4,Off Hours
16572,2012-11-28,Winter,2012,Nov,5,No,Wed,Yes,Mist/Cloudy,0.26,0.2727,0.7,0.1343,0,39,39,Off Hours
16573,2012-11-28,Winter,2012,Nov,6,No,Wed,Yes,Mist/Cloudy,0.26,0.2576,0.65,0.2239,4,132,136,Morning Peak
16574,2012-11-28,Winter,2012,Nov,7,No,Wed,Yes,Mist/Cloudy,0.26,0.2576,0.56,0.194,6,403,409,Morning Peak
16575,2012-11-28,Winter,2012,Nov,8,No,Wed,Yes,Clear,0.24,0.2121,0.6,0.2836,9,683,692,Morning Peak
16576,2012-11-28,Winter,2012,Nov,9,No,Wed,Yes,Clear,0.28,0.2727,0.52,0.194,13,309,322,Morning Peak
16577,2012-11-28,Winter,2012,Nov,10,No,Wed,Yes,Clear,0.3,0.3182,0.49,0.1045,17,144,161,Afternoon
16578,2012-11-28,Winter,2012,Nov,11,No,Wed,Yes,Clear,0.32,0.3182,0.45,0.1642,19,127,146,Afternoon
16579,2012-11-28,Winter,2012,Nov,12,No,Wed,Yes,Clear,0.34,0.303,0.42,0.3881,19,189,208,Afternoon
16580,2012-11-28,Winter,2012,Nov,13,No,Wed,Yes,Clear,0.34,0.3333,0.42,0.194,21,193,214,Afternoon
16581,2012-11-28,Winter,2012,Nov,14,No,Wed,Yes,Clear,0.36,0.3333,0.4,0.2985,15,161,176,Afternoon
16582,2012-11-28,Winter,2012,Nov,15,No,Wed,Yes,Clear,0.36,0.3333,0.32,0.3284,7,172,179,Afternoon
16583,2012-11-28,Winter,2012,Nov,16,No,Wed,Yes,Clear,0.36,0.3333,0.29,0.2537,9,316,325,Evening Peak
16584,2012-11-28,Winter,2012,Nov,17,No,Wed,Yes,Clear,0.34,0.3333,0.31,0.1343,17,546,563,Evening Peak
16585,2012-11-28,Winter,2012,Nov,18,No,Wed,Yes,Clear,0.32,0.303,0.33,0.2836,12,530,542,Evening Peak
16586,2012-11-28,Winter,2012,Nov,19,No,Wed,Yes,Clear,0.32,0.3182,0.36,0.1642,9,378,387,Evening Peak
16587,2012-11-28,Winter,2012,Nov,20,No,Wed,Yes,Clear,0.32,0.3333,0.36,0.1343,5,258,263,Off Hours
16588,2012-11-28,Winter,2012,Nov,21,No,Wed,Yes,Clear,0.3,0.303,0.39,0.1642,4,219,223,Off Hours
16589,2012-11-28,Winter,2012,Nov,22,No,Wed,Yes,Clear,0.28,0.2727,0.45,0.1642,6,148,154,Off Hours
16590,2012-11-28,Winter,2012,Nov,23,No,Wed,Yes,Clear,0.26,0.2727,0.48,0.1343,5,73,78,Off Hours
16591,2012-11-29,Winter,2012,Nov,0,No,Thu,Yes,Clear,0.24,0.2576,0.56,0.0896,4,25,29,Off Hours
16592,2012-11-29,Winter,2012,Nov,1,No,Thu,Yes,Clear,0.22,0.2576,0.64,0.0896,1,15,16,Off Hours
16593,2012-11-29,Winter,2012,Nov,2,No,Thu,Yes,Clear,0.22,0.2727,0.64,0.0,1,6,7,Off Hours
16594,2012-11-29,Winter,2012,Nov,4,No,Thu,Yes,Clear,0.2,0.2273,0.75,0.0896,0,7,7,Off Hours
16595,2012-11-29,Winter,2012,Nov,5,No,Thu,Yes,Clear,0.2,0.2576,0.69,0.0,0,42,42,Off Hours
16596,2012-11-29,Winter,2012,Nov,6,No,Thu,Yes,Clear,0.22,0.2727,0.69,0.0,1,120,121,Morning Peak
16597,2012-11-29,Winter,2012,Nov,7,No,Thu,Yes,Clear,0.2,0.2576,0.64,0.0,8,354,362,Morning Peak
16598,2012-11-29,Winter,2012,Nov,8,No,Thu,Yes,Clear,0.2,0.2273,0.69,0.1045,15,664,679,Morning Peak
16599,2012-11-29,Winter,2012,Nov,9,No,Thu,Yes,Clear,0.24,0.2879,0.6,0.0,13,286,299,Morning Peak
16600,2012-11-29,Winter,2012,Nov,10,No,Thu,Yes,Clear,0.28,0.303,0.65,0.0896,25,153,178,Afternoon
16601,2012-11-29,Winter,2012,Nov,11,No,Thu,Yes,Clear,0.36,0.3485,0.37,0.2239,13,150,163,Afternoon
16602,2012-11-29,Winter,2012,Nov,12,No,Thu,Yes,Clear,0.36,0.3485,0.4,0.1642,11,225,236,Afternoon
16603,2012-11-29,Winter,2012,Nov,13,No,Thu,Yes,Clear,0.38,0.3939,0.32,0.1343,15,209,224,Afternoon
16604,2012-11-29,Winter,2012,Nov,14,No,Thu,Yes,Clear,0.36,0.3485,0.43,0.2239,13,174,187,Afternoon
16605,2012-11-29,Winter,2012,Nov,15,No,Thu,Yes,Clear,0.36,0.3333,0.43,0.2836,19,201,220,Afternoon
16606,2012-11-29,Winter,2012,Nov,16,No,Thu,Yes,Clear,0.36,0.3485,0.4,0.2239,24,346,370,Evening Peak
16607,2012-11-29,Winter,2012,Nov,17,No,Thu,Yes,Clear,0.34,0.3333,0.39,0.194,17,544,561,Evening Peak
16608,2012-11-29,Winter,2012,Nov,18,No,Thu,Yes,Clear,0.32,0.3182,0.49,0.1642,17,520,537,Evening Peak
16609,2012-11-29,Winter,2012,Nov,19,No,Thu,Yes,Clear,0.3,0.2879,0.52,0.194,18,326,344,Evening Peak
16610,2012-11-29,Winter,2012,Nov,20,No,Thu,Yes,Clear,0.3,0.303,0.52,0.1642,11,241,252,Off Hours
16611,2012-11-29,Winter,2012,Nov,21,No,Thu,Yes,Clear,0.26,0.2727,0.65,0.1343,7,201,208,Off Hours
16612,2012-11-29,Winter,2012,Nov,22,No,Thu,Yes,Clear,0.26,0.2879,0.7,0.0896,4,147,151,Off Hours
16613,2012-11-29,Winter,2012,Nov,23,No,Thu,Yes,Clear,0.28,0.3182,0.61,0.0,6,124,130,Off Hours
16614,2012-11-30,Winter,2012,Nov,0,No,Fri,Yes,Clear,0.26,0.2576,0.7,0.1642,4,48,52,Off Hours
16615,2012-11-30,Winter,2012,Nov,1,No,Fri,Yes,Clear,0.24,0.2576,0.7,0.0896,2,17,19,Off Hours
16616,2012-11-30,Winter,2012,Nov,2,No,Fri,Yes,Clear,0.24,0.2879,0.75,0.0,2,10,12,Off Hours
16617,2012-11-30,Winter,2012,Nov,3,No,Fri,Yes,Clear,0.24,0.2879,0.75,0.0,0,4,4,Off Hours
16618,2012-11-30,Winter,2012,Nov,4,No,Fri,Yes,Clear,0.22,0.2727,0.75,0.0,0,3,3,Off Hours
16619,2012-11-30,Winter,2012,Nov,5,No,Fri,Yes,Clear,0.2,0.2576,0.8,0.0,1,39,40,Off Hours
16620,2012-11-30,Winter,2012,Nov,6,No,Fri,Yes,Clear,0.2,0.2576,0.86,0.0,2,104,106,Morning Peak
16621,2012-11-30,Winter,2012,Nov,7,No,Fri,Yes,Clear,0.22,0.2727,0.8,0.0,6,346,352,Morning Peak
16622,2012-11-30,Winter,2012,Nov,8,No,Fri,Yes,Mist/Cloudy,0.22,0.2576,0.8,0.0896,20,709,729,Morning Peak
16623,2012-11-30,Winter,2012,Nov,9,No,Fri,Yes,Clear,0.24,0.2576,0.75,0.0896,17,313,330,Morning Peak
16624,2012-11-30,Winter,2012,Nov,10,No,Fri,Yes,Mist/Cloudy,0.3,0.3333,0.65,0.0,10,159,169,Afternoon
16625,2012-11-30,Winter,2012,Nov,11,No,Fri,Yes,Mist/Cloudy,0.34,0.3485,0.53,0.0896,31,170,201,Afternoon
16626,2012-11-30,Winter,2012,Nov,12,No,Fri,Yes,Mist/Cloudy,0.38,0.3939,0.46,0.0,25,243,268,Afternoon
16627,2012-11-30,Winter,2012,Nov,13,No,Fri,Yes,Mist/Cloudy,0.4,0.4091,0.4,0.1642,21,241,262,Afternoon
16628,2012-11-30,Winter,2012,Nov,14,No,Fri,Yes,Mist/Cloudy,0.4,0.4091,0.4,0.1045,26,225,251,Afternoon
16629,2012-11-30,Winter,2012,Nov,15,No,Fri,Yes,Mist/Cloudy,0.42,0.4242,0.38,0.1045,34,262,296,Afternoon
16630,2012-11-30,Winter,2012,Nov,16,No,Fri,Yes,Clear,0.4,0.4091,0.43,0.1343,37,368,405,Evening Peak
16631,2012-11-30,Winter,2012,Nov,17,No,Fri,Yes,Clear,0.36,0.3485,0.5,0.194,31,551,582,Evening Peak
16632,2012-11-30,Winter,2012,Nov,18,No,Fri,Yes,Mist/Cloudy,0.34,0.3636,0.61,0.0,20,489,509,Evening Peak
16633,2012-11-30,Winter,2012,Nov,19,No,Fri,Yes,Clear,0.32,0.3485,0.66,0.0,18,359,377,Evening Peak
16634,2012-11-30,Winter,2012,Nov,20,No,Fri,Yes,Clear,0.32,0.3485,0.66,0.0,12,233,245,Off Hours
16635,2012-11-30,Winter,2012,Nov,21,No,Fri,Yes,Clear,0.3,0.3182,0.75,0.0896,14,169,183,Off Hours
16636,2012-11-30,Winter,2012,Nov,22,No,Fri,Yes,Clear,0.3,0.3333,0.75,0.0,18,145,163,Off Hours
16637,2012-11-30,Winter,2012,Nov,23,No,Fri,Yes,Mist/Cloudy,0.3,0.3182,0.75,0.0896,11,99,110,Off Hours
16638,2012-12-01,Winter,2012,Dec,0,No,Sat,No,Clear,0.26,0.303,0.81,0.0,9,99,108,Off Hours
16639,2012-12-01,Winter,2012,Dec,1,No,Sat,No,Clear,0.26,0.303,0.81,0.0,5,64,69,Off Hours
16640,2012-12-01,Winter,2012,Dec,2,No,Sat,No,Mist/Cloudy,0.26,0.303,0.81,0.0,3,47,50,Off Hours
16641,2012-12-01,Winter,2012,Dec,3,No,Sat,No,Mist/Cloudy,0.26,0.2727,0.81,0.1343,1,14,15,Off Hours
16642,2012-12-01,Winter,2012,Dec,4,No,Sat,No,Clear,0.26,0.2879,0.81,0.0896,0,5,5,Off Hours
16643,2012-12-01,Winter,2012,Dec,5,No,Sat,No,Clear,0.24,0.2576,0.87,0.0896,1,12,13,Off Hours
16644,2012-12-01,Winter,2012,Dec,6,No,Sat,No,Clear,0.24,0.2424,0.87,0.1343,7,20,27,Morning Peak
16645,2012-12-01,Winter,2012,Dec,7,No,Sat,No,Mist/Cloudy,0.24,0.2424,0.87,0.1343,7,56,63,Morning Peak
16646,2012-12-01,Winter,2012,Dec,8,No,Sat,No,Mist/Cloudy,0.24,0.2424,0.87,0.1343,11,133,144,Morning Peak
16647,2012-12-01,Winter,2012,Dec,9,No,Sat,No,Mist/Cloudy,0.26,0.2424,0.93,0.2537,34,159,193,Morning Peak
16648,2012-12-01,Winter,2012,Dec,10,No,Sat,No,Mist/Cloudy,0.28,0.2727,0.89,0.1642,45,211,256,Afternoon
16649,2012-12-01,Winter,2012,Dec,11,No,Sat,No,Mist/Cloudy,0.32,0.3333,0.76,0.1045,74,318,392,Afternoon
16650,2012-12-01,Winter,2012,Dec,12,No,Sat,No,Mist/Cloudy,0.32,0.3333,0.81,0.0896,119,327,446,Afternoon
16651,2012-12-01,Winter,2012,Dec,13,No,Sat,No,Mist/Cloudy,0.34,0.3636,0.76,0.0,123,386,509,Afternoon
16652,2012-12-01,Winter,2012,Dec,14,No,Sat,No,Mist/Cloudy,0.36,0.3788,0.71,0.0,110,369,479,Afternoon
16653,2012-12-01,Winter,2012,Dec,15,No,Sat,No,Mist/Cloudy,0.4,0.4091,0.62,0.0,113,371,484,Afternoon
16654,2012-12-01,Winter,2012,Dec,16,No,Sat,No,Mist/Cloudy,0.38,0.3939,0.66,0.0,89,354,443,Evening Peak
16655,2012-12-01,Winter,2012,Dec,17,No,Sat,No,Mist/Cloudy,0.34,0.3485,0.76,0.1045,50,270,320,Evening Peak
16656,2012-12-01,Winter,2012,Dec,18,No,Sat,No,Mist/Cloudy,0.34,0.3636,0.76,0.0,42,255,297,Evening Peak
16657,2012-12-01,Winter,2012,Dec,19,No,Sat,No,Mist/Cloudy,0.32,0.3485,0.81,0.0,30,219,249,Evening Peak
16658,2012-12-01,Winter,2012,Dec,20,No,Sat,No,Clear,0.32,0.3485,0.81,0.0,28,170,198,Off Hours
16659,2012-12-01,Winter,2012,Dec,21,No,Sat,No,Mist/Cloudy,0.3,0.3333,0.87,0.0,23,135,158,Off Hours
16660,2012-12-01,Winter,2012,Dec,22,No,Sat,No,Mist/Cloudy,0.3,0.3333,0.87,0.0,17,130,147,Off Hours
16661,2012-12-01,Winter,2012,Dec,23,No,Sat,No,Mist/Cloudy,0.32,0.3485,0.81,0.0,10,116,126,Off Hours
16662,2012-12-02,Winter,2012,Dec,0,No,Sun,No,Mist/Cloudy,0.3,0.3182,0.87,0.0896,9,108,117,Off Hours
16663,2012-12-02,Winter,2012,Dec,1,No,Sun,No,Mist/Cloudy,0.3,0.3182,0.87,0.0896,10,84,94,Off Hours
16664,2012-12-02,Winter,2012,Dec,2,No,Sun,No,Mist/Cloudy,0.3,0.3333,0.87,0.0,2,72,74,Off Hours
16665,2012-12-02,Winter,2012,Dec,3,No,Sun,No,Mist/Cloudy,0.26,0.303,0.93,0.0,4,21,25,Off Hours
16666,2012-12-02,Winter,2012,Dec,4,No,Sun,No,Mist/Cloudy,0.26,0.303,0.93,0.0,1,6,7,Off Hours
